city,state,median_sale_price
Chisago City,Minnesota,399900.0
Chittenango,New York,202500.0
Choccolocco,Alabama,327987.5
Choctaw,Oklahoma,295000.0
Choctaw Lake,Ohio,447625.0
Choctaw Valley,California,1000000.0
Choudrant,Louisiana,345000.0
Chowchilla,California,393250.0
Christiana,Pennsylvania,250000.0
Christiana,Tennessee,382715.0
Christiansburg,Ohio,221250.0
Christiansburg,Virginia,305000.0
Christmas,Florida,738790.0
Christopher Creek,Arizona,470000.0
Christoval,Texas,155000.0
Chubbuck,Idaho,388675.0
Chula Vista,California,807000.0
Chula Vista,Texas,254000.0
Chuluota,Florida,370000.0
Chums Corner,Michigan,381153.5
Chumuckla,Florida,385500.0
Chupadero,New Mexico,975000.0
Church Hill,Maryland,472727.5
Church Hill,Pennsylvania,211750.0
Church Hill,Tennessee,281410.0
Church Point,Louisiana,76750.0
Churchill,Montana,775000.0
Churchill,Ohio,147500.0
Churchill,Pennsylvania,304200.0
Churchtown,Pennsylvania,380500.0
Churchville,New York,285000.0
Churchville,Pennsylvania,615000.0
Churubusco,Indiana,202000.0
Cibolo,Texas,360237.5
Cicero,Illinois,278500.0
Cicero,Indiana,334500.0
Cicero,New York,251500.0
Cienegas Terrace,Texas,200000.0
Cincinnati,Ohio,260000.0
Cincinnatus,New York,400000.0
Cinco Bayou,Florida,443500.0
Cinco Ranch,Texas,540125.0
Cinnamon Lake,Ohio,267500.0
Circle City,Arizona,260335.0
Circle D-Kc Estates,Texas,467311.25
Circle Pines,Minnesota,325000.0
Circleville,Ohio,240300.0
Cisco,Illinois,137500.0
Citronelle,Alabama,189000.0
Citrus,California,717750.0
Citrus City,Texas,264000.0
Citrus Heights,California,480000.0
Citrus Hills,Florida,404500.0
Citrus Park,Arizona,713874.75
Citrus Park,Florida,432450.0
Citrus Springs,Florida,272070.0
City View,South Carolina,268875.0
Clackamas,Oregon,632195.0
Claiborne,Louisiana,225500.0
Clairton,Pennsylvania,100000.0
Clancy,Montana,799000.0
Clanton,Alabama,239000.0
Clarcona,Florida,324750.0
Claremont,California,912500.0
Claremont,Minnesota,276000.0
Claremont,New Hampshire,262500.0
Claremont,North Carolina,276000.0
Claremore,Oklahoma,218375.0
Clarence,New York,487000.0
Clarence Center,New York,435000.0
Clarendon,New York,200000.0
Clarendon Hills,Illinois,662500.0
Clark,Missouri,25375.0
Clark Fork,Idaho,299000.0
Clark Mills,New York,164000.0
Clarkdale,Arizona,482500.0
Clarkesville,Georgia,302500.0
Clarks Green,Pennsylvania,333920.0
Clarks Grove,Minnesota,200000.0
Clarks Hill,Indiana,185000.0
Clarks Summit,Pennsylvania,297750.0
Clarksburg,California,473000.0
Clarksburg,Maryland,620000.0
Clarksburg,Massachusetts,222000.0
Clarksburg,West Virginia,142000.0
Clarksdale,Mississippi,68000.0
Clarksdale,Missouri,141225.0
Clarkson,New York,244950.0
Clarkson Valley,Missouri,875000.0
Clarkston,Georgia,300000.0
Clarkston,Utah,305000.0
Clarkston,Washington,285975.0
Clarkston Heights-Vineland,Washington,396975.0
Clarkstown,New York,652500.0
Clarksville,Indiana,222500.0
Clarksville,Michigan,265000.0
Clarksville,Ohio,154000.0
Clarksville,Tennessee,295750.0
Clarksville City,Texas,200000.0
Clarkton,Missouri,50000.0
Claryville,Kentucky,271250.0
Clatonia,Nebraska,196861.0
Clatskanie,Oregon,375000.0
Claude,Texas,220000.0
Claverack,New York,455625.0
Claverack-Red Mills,New York,518750.0
Clawson,Michigan,285000.0
Clay,Alabama,250000.0
Clay,California,912500.0
Clay,New York,253000.0
Clay,Pennsylvania,279900.0
Clay City,Indiana,127000.0
Claycomo,Missouri,222000.0
Claymont,Delaware,335000.0
Claypool,Indiana,147625.0
Claypool Hill,Virginia,181000.0
Claysburg,Pennsylvania,94750.0
Claysville,Pennsylvania,155000.0
Clayton,Alabama,102925.0
Clayton,California,1049500.0
Clayton,Delaware,368750.0
Clayton,Illinois,586625.0
Clayton,Indiana,305000.0
Clayton,Michigan,183616.75
Clayton,Missouri,738250.0
Clayton,New Jersey,301500.0
Clayton,New York,299500.0
Clayton,North Carolina,333900.0
Clayton,Ohio,253750.0
Clayville,New York,165000.0
Clayville,Rhode Island,460000.0
Cle Elum,Washington,475000.0
Clear Creek,California,275000.0
Clear Lake,Iowa,294750.0
Clear Lake,Minnesota,329900.0
Clear Lake,Washington,754500.0
Clear Lake Shores,Texas,411000.0
Clear Spring,Maryland,337950.0
Clearbrook,New Jersey,350000.0
Clearbrook Park,New Jersey,350000.0
Clearfield,Pennsylvania,92000.0
Clearfield,Utah,394875.0
Clearlake,California,226250.0
Clearlake Oaks,California,264000.0
Clearlake Riviera,California,347000.0
Clearview,Washington,1150000.0
Clearview,West Virginia,340000.0
Clearview Acres,Wyoming,80000.0
Clearwater,Florida,392500.0
Clearwater,Kansas,211950.0
Clearwater,Minnesota,314900.0
Clearwater,South Carolina,165000.0
Cleary,Mississippi,253500.0
Cleburne,Texas,282115.0
Clementon,New Jersey,248225.0
Clemmons,North Carolina,355500.0
Clemson,South Carolina,400000.0
Clendenin,West Virginia,186000.0
Cleona,Pennsylvania,278000.0
Cleone,California,736500.0
Clermont,Florida,437165.5
Clermont,Georgia,507450.0
Clermont,Indiana,231950.0
Clermont,New York,530150.0
Cleveland,Alabama,261500.0
Cleveland,Florida,182500.0
Cleveland,Minnesota,355000.0
Cleveland,Mississippi,154700.0
Cleveland,Missouri,385750.0
Cleveland,New York,225000.0
Cleveland,North Carolina,221000.0
Cleveland,Ohio,127250.0
Cleveland,Oklahoma,140000.0
Cleveland,Tennessee,295000.0
Cleveland,Texas,258150.0
Cleveland,Wisconsin,240000.0
Cleveland Heights,Ohio,210000.0
Clever,Missouri,233950.0
Cleves,Ohio,235500.0
Clewiston,Florida,277500.0
Cliffside,North Carolina,204000.0
Cliffside Park,New Jersey,783500.0
Cliffwood Beach,New Jersey,430000.0
Clifton,Colorado,300000.0
Clifton,Idaho,279900.0
Clifton,New Jersey,579379.75
Clifton,New York,327500.0
Clifton,South Carolina,131500.0
Clifton,Virginia,378950.0
Clifton Gardens,New York,405000.0
Clifton Heights,Pennsylvania,237050.0
Clifton Knolls-Mill Creek,New York,441000.0
Clifton Park,New York,440500.0
Clifton Springs,New York,255000.0
Climax,Georgia,222000.0
Climax,Michigan,249000.0
Clint,Texas,320000.0
Clinton,Connecticut,490000.0
Clinton,Indiana,151000.0
Clinton,Iowa,123000.0
Clinton,Louisiana,219000.0
Clinton,Maine,251500.0
Clinton,Maryland,454750.0
Clinton,Massachusetts,428500.0
Clinton,Michigan,215500.0
Clinton,Mississippi,244000.0
Clinton,New Jersey,501000.0
Clinton,New York,456250.0
Clinton,Ohio,201875.0
Clinton,Oklahoma,140000.0
Clinton,Pennsylvania,290000.0
Clinton,South Carolina,196725.0
Clinton,Tennessee,322500.0
Clinton,Utah,479900.0
Clinton,Washington,721000.0
Clinton,Wisconsin,300000.0
Clintondale,New York,439000.0
Clio,Alabama,127500.0
Clio,Michigan,168450.0
Clipper Mills,California,300000.0
Clitherall,Minnesota,80000.0
Clive,Iowa,456875.0
Closter,New Jersey,1087000.0
Cloud Lake,Florida,750000.0
Cloudcroft,New Mexico,339000.0
Clover,South Carolina,315000.0
Clover Creek,Washington,540000.0
Clover Hill,Maryland,640000.0
Cloverdale,California,617250.0
Cloverdale,Indiana,200725.0
Cloverdale,Virginia,426862.5
Cloverleaf,Texas,238000.0
Cloverly,Maryland,678750.0
Clovis,California,476250.0
Clovis,New Mexico,223750.0
Clute,Texas,273875.0
Clyattville,Georgia,194250.0
Clyde,New York,124250.0
Clyde,North Carolina,330000.0
Clyde,Ohio,163000.0
Clyde,Texas,207500.0
Clyde Hill,Washington,3839062.5
Clyman,Wisconsin,210950.0
Clymer,Pennsylvania,167450.0
Coachella,California,489000.0
Coal Center,Pennsylvania,131250.0
Coal City,Illinois,242750.0
Coal Creek,Colorado,517000.0
Coal Fork,West Virginia,166900.0
Coal Grove,Ohio,76495.0
Coal Valley,Illinois,277725.0
Coaldale,Colorado,315000.0
Coaldale,Pennsylvania,95125.0
Coalfield,Tennessee,197500.0
Coaling,Alabama,215000.0
Coalinga,California,297500.0
Coalville,Utah,594500.0
Coarsegold,California,417875.0
Coatesville,Indiana,301699.5
Coatesville,Pennsylvania,220000.0
Coats,North Carolina,243750.0
Coats Bend,Alabama,92450.0
Cobb,California,376000.0
Cobb Island,Maryland,347975.0
Cobleskill,New York,225000.0
Coburg,Oregon,824900.0
Cochituate,Massachusetts,984450.0
Cochranton,Pennsylvania,151500.0
Cochranville,Pennsylvania,360000.0
Cockeysville,Maryland,443500.0
Cockrell Hill,Texas,325000.0
Cocoa,Florida,270000.0
Cocoa Beach,Florida,478750.0
Cocoa West,Florida,235250.0
Coconut Creek,Florida,370000.0
Coeburn,Virginia,150000.0
Coeur d'Alene,Idaho,555575.0
Coeymans,New York,259500.0
Coffee Springs,Alabama,150000.0
Coffeyville,Kansas,78800.0
Coggon,Iowa,190000.0
Cohasset,California,333250.0
Cohasset,Massachusetts,1402500.0
Cohasset,Minnesota,325500.0
Cohassett Beach,Washington,496400.0
Cohocton,New York,46000.0
Cohoes,New York,249000.0
Cohutta,Georgia,338125.0
Coinjock,North Carolina,339500.0
Cokato,Minnesota,304500.0
Coker,Alabama,245000.0
Colbert,Oklahoma,149950.0
Colby,Wisconsin,229000.0
Colchester,Connecticut,399900.0
Colchester,Illinois,97500.0
Cold Spring,Kentucky,236500.0
Cold Spring,Minnesota,295900.0
Cold Spring,New York,660000.0
Cold Spring Harbor,New York,1787500.0
Cold Springs,California,440000.0
Cold Springs,Nevada,451500.0
Colden,New York,371000.0
Coldstream,Kentucky,305500.0
Coldstream,Ohio,1175000.0
Coldwater,Michigan,182250.0
Coldwater,Mississippi,187450.0
Coldwater,Ohio,180000.0
Cole,Oklahoma,110250.0
Colebrook,New Hampshire,232000.0
Coleman,Florida,370000.0
Coleman,Michigan,172250.0
Coleman,Wisconsin,171950.0
Colerain Township,Ohio,203250.0
Coleraine,Minnesota,250000.0
Colesville,Maryland,635250.0
Colesville,New York,162500.0
Coleytown,Connecticut,1805000.0
Colfax,California,410500.0
Colfax,Illinois,161150.0
Colfax,Indiana,210000.0
Colfax,Iowa,177500.0
Colfax,Louisiana,65550.0
Colfax,North Dakota,269562.5
Colfax,Washington,305450.0
Colfax,Wisconsin,193250.0
Collbran,Colorado,300250.0
College,Alaska,342412.5
College Park,Georgia,372839.0
College Park,Maryland,477450.0
College Place,Washington,408750.0
College Station,Arkansas,40000.0
College Station,Texas,340450.0
Collegeville,Pennsylvania,470000.0
Colleyville,Texas,888750.0
Collierville,California,642750.0
Collierville,Tennessee,502500.0
Collingdale,Pennsylvania,213500.0
Collings Lakes,New Jersey,288500.0
Collingswood,New Jersey,382500.0
Collins,Iowa,135500.0
Collins,New York,177500.0
Collins,Ohio,187500.0
Collinsburg,Pennsylvania,285500.0
Collinsville,Alabama,130000.0
Collinsville,Connecticut,617500.0
Collinsville,Illinois,175000.0
Collinsville,Mississippi,297000.0
Collinsville,Oklahoma,290000.0
Collinsville,Texas,297500.0
Collinsville,Virginia,149000.0
Colmar Manor,Maryland,365000.0
Colo,Iowa,175000.0
Cologne,Minnesota,400749.25
Cologne,New Jersey,450000.0
Coloma,California,849500.0
Coloma,Michigan,215250.0
Colon,Michigan,185000.0
Colona,Illinois,155000.0
Colonia,New Jersey,611274.75
Colonial Heights,Tennessee,313500.0
Colonial Heights,Virginia,274500.0
Colonial Park,Pennsylvania,260725.0
Colonial Pine Hills,South Dakota,472000.0
Colonie,New York,323800.0
Colony Park,Pennsylvania,382500.0
Colorado City,Colorado,334750.0
Colrain,Massachusetts,179250.0
Colton,California,480000.0
Colton,New York,186300.0
Colton,South Dakota,239500.0
Columbia,Alabama,180375.0
Columbia,California,442500.0
Columbia,Illinois,315000.0
Columbia,Maryland,451500.0
Columbia,Missouri,299900.0
Columbia,Pennsylvania,222450.0
Columbia,Tennessee,359175.0
Columbia City,Indiana,223700.0
Columbia City,Oregon,495000.0
Columbia Falls,Montana,452472.5
Columbia Heights,Minnesota,302000.0
Columbia Township,Ohio,325000.0
Columbiana,Alabama,277035.0
Columbiana,Ohio,228250.0
Columbiaville,Michigan,277475.0
Columbine,Colorado,596500.0
Columbine Valley,Colorado,1606125.0
Columbus,Indiana,264250.0
Columbus,Minnesota,459491.0
Columbus,Mississippi,320000.0
Columbus,Montana,345975.0
Columbus,Nebraska,268700.0
Columbus,Ohio,281875.0
Columbus,Wisconsin,282500.0
Colver,Pennsylvania,87500.0
Colville,Washington,308000.0
Colwich,Kansas,252500.0
Colwyn,Pennsylvania,187450.0
Comanche,Oklahoma,100000.0
Comanche Creek,Colorado,665000.0
Combee Settlement,Florida,200000.0
Combes,Texas,240000.0
Combine,Texas,502750.0
Combined Locks,Wisconsin,296125.0
Comfort,Texas,435000.0
Comfort,West Virginia,50000.0
Comfrey,Minnesota,102500.0
Commack,New York,758750.0
Commerce,California,688500.0
Commerce,Georgia,316000.0
Commerce,Oklahoma,55000.0
Commerce,Texas,215000.0
Commerce City,Colorado,500000.0
Commercial Point,Ohio,422500.0
Como,Illinois,248660.0
Como,Wisconsin,350000.0
Compo,Connecticut,1500000.0
Compton,California,643750.0
Comstock Northwest,Michigan,290495.0
Comstock Park,Michigan,300000.0
Conashaugh Lakes,Pennsylvania,377000.0
Conchas Dam,New Mexico,138500.0
Concord,Alabama,195625.0
Concord,California,735000.0
Concord,Georgia,250000.0
Concord,Massachusetts,1394212.25
Concord,Michigan,187250.0
Concord,Missouri,317250.0
Concord,New Hampshire,430000.0
Concord,New York,299500.0
Concord,North Carolina,388570.0
Concord,Virginia,320000.0
Concorde Hills,Ohio,1052500.0
Concordia,Missouri,179500.0
Concordia,New Jersey,383612.5
Concrete,Washington,376625.0
Conejo,New Mexico,1073000.0
Conestee,South Carolina,260942.5
Conestoga,Pennsylvania,298725.0
Conesus,New York,387500.0
Conesus Lake,New York,539900.0
Conesville,New York,272500.0
Conesville,Ohio,82000.0
Conewango,New York,144950.0
Confluence,Pennsylvania,215000.0
Congers,New York,650000.0
Congerville,Illinois,410000.0
Congress,Arizona,337250.0
Conifer,Colorado,775000.0
Conklin,New York,179236.0
Conley,Georgia,200000.0
Conneaut,Ohio,123000.0
Conneaut Lake,Pennsylvania,144000.0
Conneaut Lakeshore,Pennsylvania,260000.0
Connell,Washington,292550.0
Connellsville,Pennsylvania,142000.0
Connelly Springs,North Carolina,231000.0
Connersville,Indiana,135000.0
Connerton,Florida,447470.0
Conning Towers-Nautilus Park,Connecticut,330000.0
Connoquenessing,Pennsylvania,368245.0
Conover,North Carolina,295000.0
Conquest,New York,89250.0
Conrad,Iowa,150000.0
Conroe,Texas,302997.5
Conshohocken,Pennsylvania,481250.0
Constantia,New York,161500.0
Constantine,Michigan,175000.0
Continental Courts,Pennsylvania,51500.0
Contoocook,New Hampshire,420750.0
Contra Costa Centre,California,674625.0
Converse,Indiana,144000.0
Converse,South Carolina,164000.0
Converse,Texas,257000.0
Convoy,Ohio,160000.0
Conway,Arkansas,275812.5
Conway,Florida,423000.0
Conway,Missouri,70000.0
Conway,North Carolina,90000.0
Conway,Pennsylvania,217500.0
Conway,South Carolina,280000.0
Conway Springs,Kansas,150000.0
Conyers,Georgia,296133.0
Conyngham,Pennsylvania,299062.5
Cookeville,Tennessee,339700.0
Cookson,Oklahoma,211500.0
Cookstown,New Jersey,455000.0
Cooksville,Illinois,195000.0
Cool,Texas,415000.0
Cool Valley,Missouri,140500.0
Cooleemee,North Carolina,160500.0
Coolidge,Arizona,294997.5
Coolidge,Georgia,179000.0
Coolin,Idaho,875000.0
Coolville,Ohio,177450.0
Coon Rapids,Iowa,176000.0
Coon Rapids,Minnesota,325000.0
Cooper City,Florida,672500.0
Coopers Plains,New York,283950.0
Coopersburg,Pennsylvania,419950.0
Cooperstown,New York,542500.0
Cooperstown,Pennsylvania,99750.0
Coopersville,Michigan,297500.0
Coopertown,Tennessee,486250.0
Coos Bay,Oregon,330000.0
Coosada,Alabama,197500.25
Copake,New York,425000.0
Copake Falls,New York,725000.0
Copake Hamlet,New York,270000.0
Copake Lake,New York,662750.0
Copalis Beach,Washington,495000.0
Copan,Oklahoma,130000.0
Copiague,New York,557500.0
Coplay,Pennsylvania,277500.0
Coppell,Texas,659750.0
Copper Canyon,Texas,947967.5
Copper Hill,Arizona,180000.0
Copper Mountain,Colorado,927500.0
Copperas Cove,Texas,255000.0
Copperhill,Tennessee,215250.0
Copperton,Utah,375000.0
Coquille,Oregon,284900.0
Coral,Pennsylvania,156000.0
Coral Gables,Florida,1328750.0
Coral Hills,Maryland,343750.0
Coral Springs,Florida,600000.0
Coral Terrace,Florida,711750.0
Coralville,Iowa,323750.0
Coram,Montana,394500.0
Coram,New York,457500.0
Coraopolis,Pennsylvania,197500.0
Corbin,Kentucky,164750.0
Corcoran,California,273250.0
Corcoran,Minnesota,590512.5
Cordaville,Massachusetts,778875.0
Cordele,Georgia,169900.0
Corder,Missouri,242750.0
Cordes Lakes,Arizona,300000.0
Cordova,Alabama,100750.0
Cordova,Illinois,230001.0
Cordova,Maryland,825000.0
Cordova,North Carolina,178750.0
Cordry Sweetwater Lakes,Indiana,475000.0
Corfu,New York,195000.0
Corinna,Maine,155950.0
Corinne,Utah,434500.0
Corinth,Kentucky,162000.0
Corinth,Mississippi,211175.0
Corinth,New York,223000.0
Corinth,Texas,422763.5
Cornelia,Georgia,318000.0
Cornelius,North Carolina,522209.0
Cornelius,Oregon,512240.0
Cornell,Illinois,83000.0
Cornell,Wisconsin,158750.0
Cornersville,Tennessee,308250.0
Corning,California,292500.0
Corning,New York,147500.0
Corning,Ohio,100000.0
Cornish,Maine,275000.0
Cornland,Illinois,190000.0
Cornville,Arizona,589300.0
Cornwall,New York,536000.0
Cornwall,Pennsylvania,423750.0
Cornwall-on-Hudson,New York,565000.0
Cornwells Heights,Pennsylvania,492500.0
Corona,California,735656.5
Corona de Tucson,Arizona,371325.0
Corona del Mar,California,3125000.0
Coronado,California,2399500.0
Coronita,California,855000.0
Corralitos,California,1200000.0
Correctionville,Iowa,151000.0
Corry,Pennsylvania,127250.0
Corsicana,Texas,245000.0
Corte Madera,California,1770000.0
Cortez,Florida,427475.0
Cortland,Illinois,266152.5
Cortland,Nebraska,224000.0
Cortland,New York,158000.0
Cortland,Ohio,208950.0
Cortland West,New York,256000.0
Cortlandt,New York,625000.0
Cortlandville,New York,327495.0
Corunna,Michigan,180000.0
Corvallis,Oregon,530000.0
Corwin,Ohio,341130.0
Corydon,Indiana,222500.0
Cos Cob,Connecticut,1772500.0
Cosby,Tennessee,320000.0
Coshocton,Ohio,136750.0
Cosmopolis,Washington,340725.0
Costa Mesa,California,1387500.0
Cotati,California,628750.0
Coto de Caza,California,1837500.0
Cottage City,Maryland,375000.0
Cottage Grove,Minnesota,391279.0
Cottage Grove,Oregon,375000.0
Cottage Grove,Wisconsin,422500.0
Cottage Lake,Washington,1516443.75
Cotter,Arkansas,230475.0
Cottleville,Missouri,447600.5
Cottondale,Alabama,162500.0
Cottontown,Tennessee,682500.0
Cottonwood,Alabama,183500.0
Cottonwood,Arizona,365100.0
Cottonwood,California,320000.0
Cottonwood,Colorado,585000.0
Cottonwood,Minnesota,247879.0
Cottonwood Falls,Kansas,118900.0
Cottonwood Heights,Utah,715450.0
Coulee City,Washington,325250.0
Council Bluffs,Iowa,210000.0
Country Club,California,390000.0
Country Club,Florida,386250.0
Country Club,Missouri,283000.0
Country Club Estates,Georgia,236780.0
Country Club Heights,Indiana,250000.0
Country Club Hills,Illinois,185000.0
Country Club Hills,Missouri,60000.0
Country Homes,Washington,413250.0
Country Knolls,New York,440000.0
Country Lake Estates,New Jersey,326250.0
Country Squire Lakes,Indiana,164500.0
Country Walk,Florida,655000.0
Countryside,Illinois,352500.0
Countryside,Virginia,595437.25
County Center,Virginia,667500.0
County Line,Alabama,219000.0
Coupeville,Washington,570000.0
Coupland,Texas,265000.0
Courtdale,Pennsylvania,179500.0
Courtland,Alabama,170000.0
Courtland,Virginia,272500.0
Cousins Island,Maine,1450000.0
Cove,Oregon,387500.0
Cove,Texas,230000.0
Cove,Utah,1300000.0
Cove Creek,North Carolina,310000.0
Cove Neck,New York,5425000.0
Covedale,Ohio,230000.0
Covelo,California,193750.0
Coventry,Rhode Island,419250.0
Coventry Lake,Connecticut,320000.0
Covina,California,738995.0
Covington,Georgia,327495.0
Covington,Kentucky,229000.0
Covington,Louisiana,359125.0
Covington,Ohio,169250.0
Covington,Tennessee,189625.0
Covington,Washington,703900.0
Cowan,Tennessee,219775.0
Cowarts,Alabama,209500.0
Coweta,Oklahoma,249500.0
Cowpens,South Carolina,285000.0
Coyne Center,Illinois,108000.0
Cozad,Nebraska,152750.0
Crab Orchard,Kentucky,124500.0
Crab Orchard,Tennessee,134900.0
Crafton,Pennsylvania,248500.0
Cragsmoor,New York,603000.0
Craig,Colorado,311000.0
Craig Beach,Ohio,211000.0
Craigsville,Virginia,152550.0
Crainville,Illinois,186325.0
Cramerton,North Carolina,352792.5
Cranbury,New Jersey,964500.0
Crandall,Texas,295882.25
Crandon Lakes,New Jersey,330000.0
Cranesville,Pennsylvania,115278.0
Cranford,New Jersey,700000.0
Cranston,Rhode Island,435000.0
Crawford,New York,442000.0
Crawford,Texas,375250.0
Crawfordsville,Arkansas,140000.0
Crawfordsville,Indiana,171500.0
Crawfordville,Florida,297475.0
Creal Springs,Illinois,94450.0
Cream Ridge,New Jersey,887499.5
Creedmoor,North Carolina,328750.0
Creedmoor,Texas,462500.0
